,Price
2030-01-01 19:00:00,-500.0
2030-01-01 19:15:00,-500.0
2030-01-01 19:30:00,-500.0
2030-01-01 19:45:00,-500.0
2030-01-01 20:00:00,-500.0
2030-01-01 20:15:00,-500.0
2030-01-01 20:30:00,-500.0
2030-01-01 20:45:00,-500.0
2030-01-01 21:00:00,-500.0
2030-01-01 21:15:00,-500.0
2030-01-01 21:30:00,-500.0
2030-01-01 21:45:00,-500.0
2030-01-01 22:00:00,-500.0
2030-01-01 22:15:00,-500.0
2030-01-01 22:30:00,-500.0
2030-01-01 22:45:00,-500.0
2030-01-01 23:00:00,-500.0
2030-01-01 23:15:00,-500.0
2030-01-01 23:30:00,-500.0
2030-01-01 23:45:00,-500.0
2030-01-02 00:00:00,-500.0
2030-01-02 00:15:00,-500.0
2030-01-02 00:30:00,-500.0
2030-01-02 00:45:00,-500.0
2030-01-02 01:00:00,-500.0
2030-01-02 01:15:00,-500.0
2030-01-02 01:30:00,-500.0
2030-01-02 01:45:00,-500.0
2030-01-02 02:00:00,-500.0
2030-01-02 02:15:00,-500.0
2030-01-02 02:30:00,-500.0
2030-01-02 02:45:00,-500.0
2030-01-02 03:00:00,-500.0
2030-01-02 03:15:00,-500.0
2030-01-02 03:30:00,-500.0
2030-01-02 03:45:00,-500.0
2030-01-02 04:00:00,-500.0
2030-01-02 04:15:00,-500.0
2030-01-02 04:30:00,-500.0
2030-01-02 04:45:00,-500.0
2030-01-02 05:00:00,-500.0
2030-01-02 05:15:00,-500.0
2030-01-02 05:30:00,-500.0
2030-01-02 05:45:00,-500.0
2030-01-02 06:00:00,-500.0
2030-01-02 06:15:00,-500.0
2030-01-02 06:30:00,-500.0
2030-01-02 06:45:00,-500.0
2030-01-02 07:00:00,-500.0
2030-01-02 07:15:00,-500.0
2030-01-02 07:30:00,-500.0
2030-01-02 07:45:00,-500.0
2030-01-02 08:00:00,-500.0
2030-01-02 08:15:00,-500.0
2030-01-02 08:30:00,-500.0
2030-01-02 08:45:00,-500.0
2030-01-02 09:00:00,-500.0
2030-01-02 09:15:00,-500.0
2030-01-02 09:30:00,-500.0
2030-01-02 09:45:00,-500.0
2030-01-02 10:00:00,-500.0
2030-01-02 10:15:00,-500.0
2030-01-02 10:30:00,-500.0
2030-01-02 10:45:00,-500.0
2030-01-02 11:00:00,-500.0
2030-01-02 11:15:00,-500.0
2030-01-02 11:30:00,-500.0
2030-01-02 11:45:00,-500.0
2030-01-02 12:00:00,-500.0
2030-01-02 12:15:00,-500.0
2030-01-02 12:30:00,-500.0
2030-01-02 12:45:00,-500.0
2030-01-02 13:00:00,-500.0
2030-01-02 13:15:00,-500.0
2030-01-02 13:30:00,-500.0
2030-01-02 13:45:00,-500.0
2030-01-02 14:00:00,-500.0
2030-01-02 14:15:00,-500.0
2030-01-02 14:30:00,-500.0
2030-01-02 14:45:00,-500.0
2030-01-02 15:00:00,-500.0
2030-01-02 15:15:00,-500.0
2030-01-02 15:30:00,85.2016
2030-01-02 15:45:00,88.95920000000001
2030-01-02 16:00:00,79.376
2030-01-02 16:15:00,86.724
2030-01-02 16:30:00,94.31840000000001
2030-01-02 16:45:00,90.49
2030-01-02 17:00:00,86.724
2030-01-02 17:15:00,89.47
2030-01-02 17:30:00,95.6384
2030-01-02 17:45:00,100.16
2030-01-02 18:00:00,97.16
2030-01-02 18:15:00,100.655
2030-01-02 18:30:00,100.655
2030-01-02 18:45:00,100.655
2030-01-02 19:00:00,103.53782352941175
2030-01-02 19:15:00,97.16
2030-01-02 19:30:00,103.53782352941175
2030-01-02 19:45:00,103.53782352941175
2030-01-02 20:00:00,103.53782352941175
2030-01-02 20:15:00,105.40919680851064
2030-01-02 20:30:00,111.90054054054053
2030-01-02 20:45:00,92.76
2030-01-02 21:00:00,92.3472
2030-01-02 21:15:00,87.73916666666668
2030-01-02 21:30:00,111.90054054054053
2030-01-02 21:45:00,111.90054054054053
2030-01-02 22:00:00,118.105
2030-01-02 22:15:00,88.95925465838509
2030-01-02 22:30:00,92.03305208997733
2030-01-02 22:45:00,89.4432
2030-01-02 23:00:00,117.978025
2030-01-02 23:15:00,115.08
2030-01-02 23:30:00,110.24995833333332
2030-01-02 23:45:00,87.38
2030-01-03 00:00:00,127.512
2030-01-03 00:15:00,98.73857142857142
2030-01-03 00:30:00,133.82
2030-01-03 00:45:00,118.89680000000001
2030-01-03 01:00:00,95.6384
2030-01-03 01:15:00,92.76
2030-01-03 01:30:00,92.76
2030-01-03 01:45:00,92.76
2030-01-03 02:00:00,97.17840000000001
2030-01-03 02:15:00,95.4448
2030-01-03 02:30:00,97.16
2030-01-03 02:45:00,97.16
2030-01-03 03:00:00,92.3472
2030-01-03 03:15:00,90.49
2030-01-03 03:30:00,90.49
2030-01-03 03:45:00,90.49
2030-01-03 04:00:00,90.49
2030-01-03 04:15:00,90.49
2030-01-03 04:30:00,90.49
2030-01-03 04:45:00,90.49
2030-01-03 05:00:00,92.76
2030-01-03 05:15:00,95.26
2030-01-03 05:30:00,95.4448
2030-01-03 05:45:00,104.32731382978723
2030-01-03 06:00:00,111.82833333333333
2030-01-03 06:15:00,102.0253125
2030-01-03 06:30:00,119.43
2030-01-03 06:45:00,131.59617647058823
2030-01-03 07:00:00,101.2704
2030-01-03 07:15:00,100.88
2030-01-03 07:30:00,116.16
2030-01-03 07:45:00,101.2704
2030-01-03 08:00:00,138.4975806451613
2030-01-03 08:15:00,133.82
2030-01-03 08:30:00,141.65
2030-01-03 08:45:00,130.69
2030-01-03 09:00:00,108.14376344086023
2030-01-03 09:15:00,102.65
2030-01-03 09:30:00,97.16
2030-01-03 09:45:00,99.1848
2030-01-03 10:00:00,97.16
2030-01-03 10:15:00,92.8312
2030-01-03 10:30:00,92.8312
2030-01-03 10:45:00,95.26
2030-01-03 11:00:00,95.4448
2030-01-03 11:15:00,92.8312
2030-01-03 11:30:00,95.6384
2030-01-03 11:45:00,102.6
2030-01-03 12:00:00,95.6384
2030-01-03 12:15:00,95.6384
2030-01-03 12:30:00,97.84488775387588
2030-01-03 12:45:00,104.14
2030-01-03 13:00:00,102.6
2030-01-03 13:15:00,115.31035714285714
2030-01-03 13:30:00,127.512
2030-01-03 13:45:00,141.65
2030-01-03 14:00:00,151.32
2030-01-03 14:15:00,276.6433333333333
2030-01-03 14:30:00,177.74
2030-01-03 14:45:00,177.74
2030-01-03 15:00:00,177.74
2030-01-03 15:15:00,419.5
2030-01-03 15:30:00,354.940939461746
2030-01-03 15:45:00,419.5
2030-01-03 16:00:00,433.39
2030-01-03 16:15:00,433.39
2030-01-03 16:30:00,433.39
2030-01-03 16:45:00,498.74304843762957
2030-01-03 17:00:00,433.39
2030-01-03 17:15:00,433.39
2030-01-03 17:30:00,531.5381343422555
2030-01-03 17:45:00,433.39
2030-01-03 18:00:00,433.39
2030-01-03 18:15:00,433.39
2030-01-03 18:30:00,433.39
2030-01-03 18:45:00,433.39
2030-01-03 19:00:00,420.85
2030-01-03 19:15:00,369.82
2030-01-03 19:30:00,177.74
2030-01-03 19:45:00,177.74
2030-01-03 20:00:00,433.39
2030-01-03 20:15:00,367.75
2030-01-03 20:30:00,177.74
2030-01-03 20:45:00,177.74
2030-01-03 21:00:00,177.74
2030-01-03 21:15:00,177.74
2030-01-03 21:30:00,177.74
2030-01-03 21:45:00,367.75
2030-01-03 22:00:00,177.74
2030-01-03 22:15:00,177.74
2030-01-03 22:30:00,177.74
2030-01-03 22:45:00,177.74
2030-01-03 23:00:00,177.74
2030-01-03 23:15:00,177.74
2030-01-03 23:30:00,177.74
2030-01-03 23:45:00,177.74
2030-01-04 00:00:00,177.74
2030-01-04 00:15:00,177.74
2030-01-04 00:30:00,172.15
2030-01-04 00:45:00,146.9
2030-01-04 01:00:00,141.65
2030-01-04 01:15:00,128.69
2030-01-04 01:30:00,111.29
2030-01-04 01:45:00,102.6
2030-01-04 02:00:00,97.90208333333332
2030-01-04 02:15:00,96.65187499999999
2030-01-04 02:30:00,95.4448
2030-01-04 02:45:00,94.1846913580247
2030-01-04 03:00:00,93.52916666666667
2030-01-04 03:15:00,92.84
2030-01-04 03:30:00,92.3472
2030-01-04 03:45:00,91.64320000000001
2030-01-04 04:00:00,91.1
2030-01-04 04:15:00,91.1
2030-01-04 04:30:00,91.1
2030-01-04 04:45:00,91.1
2030-01-04 05:00:00,91.0096
2030-01-04 05:15:00,90.49
2030-01-04 05:30:00,90.49
2030-01-04 05:45:00,90.49
2030-01-04 06:00:00,90.49
2030-01-04 06:15:00,89.70925465838509
2030-01-04 06:30:00,89.62
2030-01-04 06:45:00,90.25280000000001
2030-01-04 07:00:00,90.49
2030-01-04 07:15:00,90.49
2030-01-04 07:30:00,91.0096
2030-01-04 07:45:00,91.0096
2030-01-04 08:00:00,88.91252525252526
2030-01-04 08:15:00,89.47
2030-01-04 08:30:00,88.2992
2030-01-04 08:45:00,87.73916666666668
2030-01-04 09:00:00,87.38
2030-01-04 09:15:00,87.18
2030-01-04 09:30:00,82.5
2030-01-04 09:45:00,81.5232
2030-01-04 10:00:00,78.364
2030-01-04 10:15:00,64.69098039215686
2030-01-04 10:30:00,24.489196428571418
2030-01-04 10:45:00,19.574492753623176
2030-01-04 11:00:00,17.418571428571425
2030-01-04 11:15:00,83.2128
2030-01-04 11:30:00,82.8696
2030-01-04 11:45:00,82.5
2030-01-04 12:00:00,81.8048
2030-01-04 12:15:00,79.376
2030-01-04 12:30:00,17.18857142857142
2030-01-04 12:45:00,16.59916666666666
2030-01-04 13:00:00,79.9216
2030-01-04 13:15:00,14.711261261261257
2030-01-04 13:30:00,79.9216
2030-01-04 13:45:00,89.47
2030-01-04 14:00:00,90.49
2030-01-04 14:15:00,90.49
2030-01-04 14:30:00,95.6384
2030-01-04 14:45:00,97.16
2030-01-04 15:00:00,97.17840000000001
2030-01-04 15:15:00,97.37
2030-01-04 15:30:00,97.17840000000001
2030-01-04 15:45:00,97.16
2030-01-04 16:00:00,97.16
2030-01-04 16:15:00,87.73916666666668
2030-01-04 16:30:00,89.47
2030-01-04 16:45:00,90.49
2030-01-04 17:00:00,86.724
2030-01-04 17:15:00,83.204
2030-01-04 17:30:00,83.204
2030-01-04 17:45:00,83.7408
2030-01-04 18:00:00,79.376
2030-01-04 18:15:00,86.724
2030-01-04 18:30:00,78.94623020120382
2030-01-04 18:45:00,86.724
2030-01-04 19:00:00,91.0008
2030-01-04 19:15:00,88.2992
2030-01-04 19:30:00,86.724
2030-01-04 19:45:00,85.74719999999999
2030-01-04 20:00:00,89.4432
2030-01-04 20:15:00,85.5008
2030-01-04 20:30:00,83.7408
2030-01-04 20:45:00,82.5
2030-01-04 21:00:00,85.3336
2030-01-04 21:15:00,83.204
2030-01-04 21:30:00,34.451413156158914
2030-01-04 21:45:00,28.239166666666662
2030-01-04 22:00:00,25.040499999999994
2030-01-04 22:15:00,18.329166666666666
2030-01-04 22:30:00,8.871006944444446
2030-01-04 22:45:00,-66.47625000000001
2030-01-04 23:00:00,-500.0
2030-01-04 23:15:00,-500.0
2030-01-04 23:30:00,-500.0
2030-01-04 23:45:00,-500.0
2030-01-05 00:00:00,-500.0
2030-01-05 00:15:00,-500.0
2030-01-05 00:30:00,-500.0
2030-01-05 00:45:00,-500.0
2030-01-05 01:00:00,-500.0
2030-01-05 01:15:00,-500.0
2030-01-05 01:30:00,-500.0
2030-01-05 01:45:00,-500.0
2030-01-05 02:00:00,-500.0
2030-01-05 02:15:00,-500.0
2030-01-05 02:30:00,-500.0
2030-01-05 02:45:00,-500.0
2030-01-05 03:00:00,-500.0
2030-01-05 03:15:00,-500.0
2030-01-05 03:30:00,-500.0
2030-01-05 03:45:00,-500.0
2030-01-05 04:00:00,-500.0
2030-01-05 04:15:00,-500.0
2030-01-05 04:30:00,-500.0
2030-01-05 04:45:00,-500.0
2030-01-05 05:00:00,-500.0
2030-01-05 05:15:00,-500.0
2030-01-05 05:30:00,-500.0
2030-01-05 05:45:00,-500.0
2030-01-05 06:00:00,-500.0
2030-01-05 06:15:00,-500.0
2030-01-05 06:30:00,-500.0
2030-01-05 06:45:00,-500.0
2030-01-05 07:00:00,-500.0
2030-01-05 07:15:00,-500.0
2030-01-05 07:30:00,-500.0
2030-01-05 07:45:00,-500.0
2030-01-05 08:00:00,-500.0
2030-01-05 08:15:00,-500.0
2030-01-05 08:30:00,-500.0
2030-01-05 08:45:00,-500.0
2030-01-05 09:00:00,78.364
2030-01-05 09:15:00,80.9512
2030-01-05 09:30:00,85.2016
2030-01-05 09:45:00,85.2808
2030-01-05 10:00:00,85.2808
2030-01-05 10:15:00,86.724
2030-01-05 10:30:00,86.724
2030-01-05 10:45:00,86.724
2030-01-05 11:00:00,86.724
2030-01-05 11:15:00,88.2992
2030-01-05 11:30:00,89.47
2030-01-05 11:45:00,89.47
2030-01-05 12:00:00,90.41420545746388
2030-01-05 12:15:00,89.47
2030-01-05 12:30:00,90.49
2030-01-05 12:45:00,90.49
2030-01-05 13:00:00,90.5784
2030-01-05 13:15:00,90.5784
2030-01-05 13:30:00,92.76
2030-01-05 13:45:00,94.96645161290323
2030-01-05 14:00:00,97.16
2030-01-05 14:15:00,97.78748427672956
2030-01-05 14:30:00,97.91309100998889
2030-01-05 14:45:00,95.6384
2030-01-05 15:00:00,98.4842156862745
2030-01-05 15:15:00,102.4563725490196
2030-01-05 15:30:00,102.4563725490196
2030-01-05 15:45:00,94.55
2030-01-05 16:00:00,94.55
2030-01-05 16:15:00,97.17840000000001
2030-01-05 16:30:00,92.76
2030-01-05 16:45:00,97.16
2030-01-05 17:00:00,97.16
2030-01-05 17:15:00,103.23737858464385
2030-01-05 17:30:00,104.14
2030-01-05 17:45:00,104.14
2030-01-05 18:00:00,97.17840000000001
2030-01-05 18:15:00,96.184
2030-01-05 18:30:00,94.55
2030-01-05 18:45:00,92.76
2030-01-05 19:00:00,97.17840000000001
2030-01-05 19:15:00,104.1914402173913
2030-01-05 19:30:00,101.2616
2030-01-05 19:45:00,97.16
2030-01-05 20:00:00,95.6384
2030-01-05 20:15:00,92.13916666666667
2030-01-05 20:30:00,105.09931818181819
2030-01-05 20:45:00,94.31840000000001
2030-01-05 21:00:00,92.76
2030-01-05 21:15:00,92.72
2030-01-05 21:30:00,92.72
2030-01-05 21:45:00,89.9448
2030-01-05 22:00:00,89.62
2030-01-05 22:15:00,89.62
2030-01-05 22:30:00,89.62
2030-01-05 22:45:00,89.62
2030-01-05 23:00:00,89.62
2030-01-05 23:15:00,89.62
2030-01-05 23:30:00,89.62
2030-01-05 23:45:00,89.62
2030-01-06 00:00:00,106.31
2030-01-06 00:15:00,92.76
2030-01-06 00:30:00,94.31840000000001
2030-01-06 00:45:00,94.34479999999999
2030-01-06 01:00:00,95.6384
2030-01-06 01:15:00,97.16
2030-01-06 01:30:00,106.77
2030-01-06 01:45:00,108.32426295290925
2030-01-06 02:00:00,97.16
2030-01-06 02:15:00,108.8
2030-01-06 02:30:00,103.79
2030-01-06 02:45:00,108.85
2030-01-06 03:00:00,89.95857311792199
2030-01-06 03:15:00,90.49
2030-01-06 03:30:00,92.76
2030-01-06 03:45:00,108.1256
2030-01-06 04:00:00,92.5232
2030-01-06 04:15:00,97.17840000000001
2030-01-06 04:30:00,109.24356120826708
2030-01-06 04:45:00,102.8949947335159
2030-01-06 05:00:00,106.77
2030-01-06 05:15:00,103.79
2030-01-06 05:30:00,106.77
2030-01-06 05:45:00,113.23
2030-01-06 06:00:00,106.77
2030-01-06 06:15:00,118.105
2030-01-06 06:30:00,121.20414285714286
2030-01-06 06:45:00,128.69
2030-01-06 07:00:00,131.82
2030-01-06 07:15:00,135.11
2030-01-06 07:30:00,137.9445945945946
2030-01-06 07:45:00,146.9
2030-01-06 08:00:00,123.8463725490196
2030-01-06 08:15:00,141.65
2030-01-06 08:30:00,147.56060606060606
2030-01-06 08:45:00,171.07
2030-01-06 09:00:00,167.41
2030-01-06 09:15:00,177.74
2030-01-06 09:30:00,177.74
2030-01-06 09:45:00,171.07
2030-01-06 10:00:00,141.65
2030-01-06 10:15:00,141.65
2030-01-06 10:30:00,141.65
2030-01-06 10:45:00,141.65
2030-01-06 11:00:00,131.59617647058823
2030-01-06 11:15:00,134.60871428571429
2030-01-06 11:30:00,130.69
2030-01-06 11:45:00,138.57
2030-01-06 12:00:00,154.65120000000002
2030-01-06 12:15:00,146.9
2030-01-06 12:30:00,131.82
2030-01-06 12:45:00,130.69
2030-01-06 13:00:00,128.69
2030-01-06 13:15:00,128.69
2030-01-06 13:30:00,131.82
2030-01-06 13:45:00,133.82
2030-01-06 14:00:00,167.41
2030-01-06 14:15:00,177.74
2030-01-06 14:30:00,177.74
2030-01-06 14:45:00,177.74
2030-01-06 15:00:00,177.74
2030-01-06 15:15:00,177.74
2030-01-06 15:30:00,177.74
2030-01-06 15:45:00,177.74
2030-01-06 16:00:00,177.74
2030-01-06 16:15:00,177.74
2030-01-06 16:30:00,177.74
2030-01-06 16:45:00,177.74
2030-01-06 17:00:00,160.94
2030-01-06 17:15:00,167.41
2030-01-06 17:30:00,167.41
2030-01-06 17:45:00,177.74
2030-01-06 18:00:00,177.74
2030-01-06 18:15:00,177.74
2030-01-06 18:30:00,177.74
2030-01-06 18:45:00,177.74
2030-01-06 19:00:00,177.74
2030-01-06 19:15:00,177.74
2030-01-06 19:30:00,177.74
2030-01-06 19:45:00,177.74
2030-01-06 20:00:00,177.74
2030-01-06 20:15:00,177.74
2030-01-06 20:30:00,177.74
2030-01-06 20:45:00,177.74
2030-01-06 21:00:00,177.74
2030-01-06 21:15:00,177.74
2030-01-06 21:30:00,172.15
2030-01-06 21:45:00,167.41
2030-01-06 22:00:00,154.65120000000002
2030-01-06 22:15:00,148.08
2030-01-06 22:30:00,139.89098039215688
2030-01-06 22:45:00,131.82
2030-01-06 23:00:00,141.65
2030-01-06 23:15:00,128.69
2030-01-06 23:30:00,115.08
2030-01-06 23:45:00,106.77
2030-01-07 00:00:00,146.9
2030-01-07 00:15:00,106.77
2030-01-07 00:30:00,102.6
2030-01-07 00:45:00,100.91
2030-01-07 01:00:00,146.9
2030-01-07 01:15:00,146.9
2030-01-07 01:30:00,140.57
2030-01-07 01:45:00,102.6
2030-01-07 02:00:00,140.57
2030-01-07 02:15:00,104.14
2030-01-07 02:30:00,100.91
2030-01-07 02:45:00,102.6
2030-01-07 03:00:00,102.6
2030-01-07 03:15:00,115.08
2030-01-07 03:30:00,110.24995833333332
2030-01-07 03:45:00,109.6168125
2030-01-07 04:00:00,101.2704
2030-01-07 04:15:00,101.2704
2030-01-07 04:30:00,101.2704
2030-01-07 04:45:00,100.16
2030-01-07 05:00:00,127.512
2030-01-07 05:15:00,128.69
2030-01-07 05:30:00,142.74
2030-01-07 05:45:00,151.32
2030-01-07 06:00:00,177.74
2030-01-07 06:15:00,177.74
2030-01-07 06:30:00,177.74
2030-01-07 06:45:00,396.64
2030-01-07 07:00:00,422.312358276644
2030-01-07 07:15:00,434.8256960950764
2030-01-07 07:30:00,433.39
2030-01-07 07:45:00,596.4666816043839
2030-01-07 08:00:00,652.8073066043839
2030-01-07 08:15:00,708.9194460274607
2030-01-07 08:30:00,433.39
2030-01-07 08:45:00,433.39
2030-01-07 09:00:00,433.39
2030-01-07 09:15:00,433.39
2030-01-07 09:30:00,433.39
2030-01-07 09:45:00,433.39
2030-01-07 10:00:00,433.39
2030-01-07 10:15:00,433.39
2030-01-07 10:30:00,433.39
2030-01-07 10:45:00,433.39
2030-01-07 11:00:00,433.39
2030-01-07 11:15:00,369.82
2030-01-07 11:30:00,177.74
2030-01-07 11:45:00,177.74
2030-01-07 12:00:00,177.74
2030-01-07 12:15:00,151.32
2030-01-07 12:30:00,131.82
2030-01-07 12:45:00,112.65074074074074
2030-01-07 13:00:00,108.14376344086023
2030-01-07 13:15:00,105.40916666666668
2030-01-07 13:30:00,102.35
2030-01-07 13:45:00,100.16
2030-01-07 14:00:00,146.9
2030-01-07 14:15:00,146.9
2030-01-07 14:30:00,98.22332210036893
2030-01-07 14:45:00,97.69198669664223
2030-01-07 15:00:00,97.183090655024
2030-01-07 15:15:00,96.72079883483241
2030-01-07 15:30:00,96.32339029824703
2030-01-07 15:45:00,95.91796994426474
2030-01-07 16:00:00,95.50827166840267
2030-01-07 16:15:00,97.17840000000001
2030-01-07 16:30:00,93.78020833333333
2030-01-07 16:45:00,93.78020833333333
2030-01-07 17:00:00,92.8312
2030-01-07 17:15:00,92.6024
2030-01-07 17:30:00,87.18
2030-01-07 17:45:00,87.18
2030-01-07 18:00:00,88.95925465838509
2030-01-07 18:15:00,87.18
2030-01-07 18:30:00,85.22453781512604
2030-01-07 18:45:00,83.7408
2030-01-07 19:00:00,82.148
2030-01-07 19:15:00,55.29083333333334
2030-01-07 19:30:00,20.87702964179411
2030-01-07 19:45:00,15.39474164133739
2030-01-07 20:00:00,-64.125
2030-01-07 20:15:00,-500.0
2030-01-07 20:30:00,-500.0
2030-01-07 20:45:00,-500.0
2030-01-07 21:00:00,-500.0
2030-01-07 21:15:00,-500.0
2030-01-07 21:30:00,-500.0
2030-01-07 21:45:00,-500.0
2030-01-07 22:00:00,-500.0
2030-01-07 22:15:00,-500.0
2030-01-07 22:30:00,-500.0
2030-01-07 22:45:00,-500.0
2030-01-07 23:00:00,-500.0
2030-01-07 23:15:00,-500.0
2030-01-07 23:30:00,-500.0
2030-01-07 23:45:00,-500.0
2030-01-08 00:00:00,-500.0
2030-01-08 00:15:00,-500.0
2030-01-08 00:30:00,-500.0
2030-01-08 00:45:00,-500.0
2030-01-08 01:00:00,-500.0
2030-01-08 01:15:00,-500.0
2030-01-08 01:30:00,-500.0
2030-01-08 01:45:00,-500.0
2030-01-08 02:00:00,-500.0
2030-01-08 02:15:00,-500.0
2030-01-08 02:30:00,-500.0
2030-01-08 02:45:00,-500.0
2030-01-08 03:00:00,-500.0
2030-01-08 03:15:00,-500.0
2030-01-08 03:30:00,-500.0
2030-01-08 03:45:00,-500.0
2030-01-08 04:00:00,-500.0
2030-01-08 04:15:00,-500.0
2030-01-08 04:30:00,-500.0
2030-01-08 04:45:00,-500.0
2030-01-08 05:00:00,-500.0
2030-01-08 05:15:00,-500.0
2030-01-08 05:30:00,-500.0
2030-01-08 05:45:00,-500.0
2030-01-08 06:00:00,-500.0
2030-01-08 06:15:00,-500.0
2030-01-08 06:30:00,-500.0
2030-01-08 06:45:00,-500.0
2030-01-08 07:00:00,-500.0
2030-01-08 07:15:00,-500.0
2030-01-08 07:30:00,-500.0
2030-01-08 07:45:00,-500.0
2030-01-08 08:00:00,-500.0
2030-01-08 08:15:00,-500.0
2030-01-08 08:30:00,-500.0
2030-01-08 08:45:00,-500.0
2030-01-08 09:00:00,-500.0
2030-01-08 09:15:00,-500.0
2030-01-08 09:30:00,-500.0
2030-01-08 09:45:00,-500.0
2030-01-08 10:00:00,-500.0
2030-01-08 10:15:00,-500.0
2030-01-08 10:30:00,-500.0
2030-01-08 10:45:00,-500.0
2030-01-08 11:00:00,-500.0
2030-01-08 11:15:00,-500.0
2030-01-08 11:30:00,-500.0
2030-01-08 11:45:00,-500.0
2030-01-08 12:00:00,-500.0
2030-01-08 12:15:00,-500.0
2030-01-08 12:30:00,-500.0
2030-01-08 12:45:00,-500.0
2030-01-08 13:00:00,-500.0
2030-01-08 13:15:00,-500.0
2030-01-08 13:30:00,-500.0
2030-01-08 13:45:00,-500.0
2030-01-08 14:00:00,-500.0
2030-01-08 14:15:00,-500.0
2030-01-08 14:30:00,-500.0
2030-01-08 14:45:00,-500.0
2030-01-08 15:00:00,-500.0
2030-01-08 15:15:00,-500.0
2030-01-08 15:30:00,-500.0
2030-01-08 15:45:00,-500.0
2030-01-08 16:00:00,-500.0
2030-01-08 16:15:00,-500.0
2030-01-08 16:30:00,-500.0
2030-01-08 16:45:00,-500.0
2030-01-08 17:00:00,-500.0
2030-01-08 17:15:00,-500.0
2030-01-08 17:30:00,-500.0
2030-01-08 17:45:00,-500.0
2030-01-08 18:00:00,-500.0
2030-01-08 18:15:00,-500.0
2030-01-08 18:30:00,-500.0
2030-01-08 18:45:00,-500.0
2030-01-08 19:00:00,-500.0
2030-01-08 19:15:00,-500.0
2030-01-08 19:30:00,-500.0
2030-01-08 19:45:00,-500.0
2030-01-08 20:00:00,-500.0
2030-01-08 20:15:00,-500.0
2030-01-08 20:30:00,-500.0
2030-01-08 20:45:00,-500.0
2030-01-08 21:00:00,-500.0
2030-01-08 21:15:00,-500.0
2030-01-08 21:30:00,-500.0
2030-01-08 21:45:00,-500.0
2030-01-08 22:00:00,-500.0
2030-01-08 22:15:00,-500.0
2030-01-08 22:30:00,-500.0
2030-01-08 22:45:00,-500.0
2030-01-08 23:00:00,-500.0
2030-01-08 23:15:00,-500.0
2030-01-08 23:30:00,-500.0
2030-01-08 23:45:00,-500.0
2030-01-09 00:00:00,-500.0
2030-01-09 00:15:00,-500.0
2030-01-09 00:30:00,-500.0
2030-01-09 00:45:00,-500.0
2030-01-09 01:00:00,-500.0
2030-01-09 01:15:00,-500.0
